20,2,1023,517,Marzo,2024-02-01,2024-12-31,154434,831,0.1,1,"Equipos audiovisuales, computadores, vehículos para transporte.","Canales de comunicación digital
Portal web SENA.
Documentos del proceso de gestión de comunicaciones
Proveedor externo que ejecuta el contrato central de medios y los terceros con los que este contrata de acuerdo a lo estipulado en estudios previos."," funcionarios y contratistas 
Oficina de Comunicaciones. ",	Magally Sánchez Hernandez,Coordinadora Grupo de Prensa,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
22,2,5,666,Marzo,2024-01-15,2024-12-31,559,16,0.1,1,"Oficinas, sillas, escritorios y/o Módulos, Salas de Reunión.","Computadores, Teléfonos IP, Pantallas Monitor, Video Beam, Internet.","1 Líder regional, 1 Apoyo administrativo, 44 Orientadores, Profesionales de planta",Hernando Alonso Posada Lopera,Líder Regional Emprendimiento,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
23,2,8,666,Marzo,2024-01-15,2024-12-31,80,4,0.1,1,"Mobiliario, equipos de computo, material publicitario.","Aplicativo Fondo emprender, metodología 4K, aplicativo APE","Coordinador Oficina Regional,  Profesional G01 Empleo, Técnico G01 Empleo, Técnico G01 (e) Empleo, Oficinista G02 Empleo, Orientadora Ocupacional, Técnico Empleo, Enlace Regional Poblaciones Vulnerables, 
Asesor Jurídico Poblaciones Vulnerables, Orientadora Ocupacional Poblaciones Desplazadas, Técnico Poblaciones Desplazadas, Técnico Inpec, Poblaciones Desplazadas",John Harold Goenaga Barrios,Coordinador de Agencia Publico de Empleo,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
24,2,11,666,Marzo,2024-01-15,2024-12-31,192,4,0.1,1,16 Centros de Desarrollo Empresarial de la Regional,"50 equipos de computo, 2 salas de juntas y 1 sala de reuniones","1 Coordinador de Emprendimiento Regional
1 Profesional de Emprendimiento Regional
10 Profesional de Emprendimiento de Centro
48 Orientador de Emprendimiento:
1 Apoyo Operativo
 ",Jorge Alexander Cañon,Coordinador APE,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
25,2,1013,783,Marzo,2024-01-01,2024-12-31,1,0,0,1,La Oficina cuenta con las instalaciones del tecnoparque piso 9 y el apoyo en las regionales igualmente para el cumplimiento de las Metas,"Aplicativo ONBASE, equipos de cómputo, demás recursos técnico de la entidad",La Oficina de Control Disciplinario cuenta actualmente con 9 funcionarios de Planta igualmente con 25 contratista s,Dayanna Quant Zuñiga,Jefe de oficina,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
26,2,5050,740,Marzo,2024-01-01,2024-12-31,7,0,0.4,1,"1 Computador , 1 puesto de trabajo","Informes de inscritos, vacantes y colocaciones provenientes de la Agencia Pública de Empleo",1 persona de planta,Sandra Carolina Leguizamón Cruz,Profesional G04,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
27,2,5050,545,Marzo,2024-02-01,2024-12-15,4,0,0,1,"1 Computador , 1 puesto de trabajo","Informes financieros de la ejecución presupuestal emitido por la Dirección Administrativa y Financiera
Informe ejecución de indicadores y caracterización por regional",1 contratista,Guillermo Meza Ramírez,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
28,2,5050,871,Marzo,2024-02-01,2024-12-15,189,0,0,1,"1 Computador , 1 puesto de trabajo","Informe de evaluación final con los planes de negocio viables
Acta de recomendación correspondiente a la Comisión Técnica Nacional
Acta de aprobación del Consejo Directivo Nacional del SENA
Informe de asignación de recursos ",1 contratista,Guillermo Meza Ramírez,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
29,2,5050,598,Marzo,2024-02-01,2024-12-15,125,0,0.1,1,"1 Computador , 1 puesto de trabajo",Informe ejecución de indicadores y caracterización por regional,1 contratista,Guillermo Meza Ramírez,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
30,2,5050,872,Marzo,2024-01-01,2024-12-31,303694,0,0,1,"2 Computadores , 2 puestos de trabajo",Aplicativo web de la Agencia Pública de Empleo y red de trabajo en la Dirección General que reporten el avance de los indicadores. Se trabaja con herramientas técnicas para el manejo de procesamiento de datos como Excel.,2 contratistas,Hugo Dagovett Velasco,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
31,2,5050,599,Marzo,2024-02-01,2024-12-15,100,0,0.1,1,"1 Computador , 1 puesto de trabajo",Informe ejecución de indicadores y caracterización por regional,1 contratista,Guillermo Meza Ramírez,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
32,2,5050,873,Marzo,2024-01-01,2024-12-31,436155,0,0,1,"2 Computadores , 2 puestos de trabajo",Aplicativo SOFIA PLUS. Se trabaja con herramientas técnicas para el manejo de procesamiento de datos como Excel.,1 contratista,Luz Omaira Lozada Vanegas,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
33,2,7070,625,Marzo,2024-01-15,2024-12-31,2,0,0,1,"Oficinas, escritorios, teléfonos","Computadores, herramienta colaborativa Teams de Office","Coordinador de Grupo, Asesores, Apoyos Técnicos y Apoyos Administrativos",Gloria Esperanza Robles García,Coordinadora del Grupo de Cualificaciones,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
34,2,1012,485,Marzo,2024-01-01,2024-12-31,100,0,0,1,"Puestos de trabajo: 59 para el desarrollo de actividades presenciales
Medios electrónicos: correos, Office, nube SENA, entre otros.
Equipos de cómputo: 59","Aplicativos: Auto Audit, IDEA, PowerBI, Office 365",59 profesionales,Raúl Eduardo González Garzón,Jefe Oficina,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
35,2,5050,874,Marzo,2024-01-01,2024-12-31,3006,0,0,1,"2 Computadores , 2 puestos de trabajo","Persona de emrpendimiento en Dirección General que consolida la información reportada por la red de trabajo regional, y persona de la Coordinación Nacional de la APE que procesa y reporta la información ",2 contratistas,Diego Fernando Hoyos Torres,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
36,2,1032,603,Marzo,2024-02-01,2024-12-31,100,0,0,1,"Infraestructura de funcionamiento, equipos de computo, demás hardware y software necesario para la gestión del indicador","Conocimiento de los procesos, procedimientos guias e instructivos del área y directrices de Planeación",Personal funcionarios y contratistas ,Yadira Eliana León,Técnico Grado 3,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
37,2,7070,835,Marzo,2024-01-15,2024-12-31,9000,0,0,1,"Oficinas, escritorios, teléfonos","Computadores, Sistema de Información de Gestión de Proyectos, herramienta colaborativa Teams de Office","Coordinador de Grupo, Profesionales, Apoyos Técnicos, Apoyos Administrativos, Apoyos del Sistema de Información, Coordinadores Misionales de los Centros de Formación",Rusby Cecilia Vargas Almeida,Coordinadora del Grupo de Gestión de la Productividad y la Competitividad,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
39,2,5050,875,Marzo,2024-01-01,2024-12-31,141144,0,0,1,"2 Computadores , 2 puestos de trabajo",Aplicativo web de la Agencia Pública de Empleo y red de trabajo en la Dirección General que reporten el avance de los indicadores. Se trabaja con herramientas técnicas para el manejo de procesamiento de datos como Excel.,2 contratistas,Luz Omaira Lozada Vanegas,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
40,2,2020,551,Marzo,2024-01-01,2024-12-31,100,0,0.25,1,Instalaciones de la Dirección General Oficina y Trabajo en Casa,"Equipos de computo con optima capacidad y memoria, impresoras y escaner en buenas condiciones, optima conexión a internet en las instalaciones SENA, suficientes puestos de trabajo en instalaciones SENA, condiciones optimas de las instalaciones SENA (agua, luz, baños, etc), aplicativos Office 365, Kactus-Biodata  y OnBase.   ",Servidores Publicos y Contratistas del Grupo de Relaciones Laborales y de los Grupos Regionales de Talento Humano,"Natalia Peraza
","Coordinadora Grupo de Relaciones Laborales
",Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
41,2,7070,836,Marzo,2024-01-15,2024-12-31,12000,0,0,1,"Oficinas, escritorios, teléfonos","Computadores, Sistema de Información de Gestión de Proyectos, herramienta colaborativa Teams de Office","Coordinador de Grupo, Profesionales, Apoyos Técnicos, Apoyos Administrativos, Apoyos del Sistema de Información, Coordinadores Misionales de los Centros de Formación",Rusby Cecilia Vargas Almeida,Coordinadora del Grupo de Gestión de la Productividad y la Competitividad,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
42,2,2020,632,Marzo,2024-02-01,2024-12-31,1,0,0.05,1,Instalaciones de la Dirección General Oficina y Trabajo en Casa,"Office 365: Forms, power BI, power automate, one drive, one note, planner, sway, power apps, teams; computador, internet; Onbase
",Servidores Publicos y Contratistas del Grupo de Formacion y Desarrollo del Talento Humano,"Claudia Yazmín Cañas Beltrán
","Coordinadora Grupo Formación y Desarrollo del Talento Humano
",Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
43,2,5050,876,Marzo,2024-01-01,2024-12-31,29481,0,0,1,"2 Computadores , 2 puestos de trabajo",Aplicativo SOFIA PLUS. Se trabaja con herramientas técnicas para el manejo de procesamiento de datos como Excel.,1 contratista,Luz Omaira Lozada Vanegas,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
44,2,3030,43,Marzo,2024-01-02,2024-12-31,12,0,0,1,"Infraestructura física, mobiliario asociado a la Dirección de Planeación",Equipos e infraestructura TIC,5 personas de planta y 10 personas de  contrato ,Briyith Encizo Jiménez,Coordinadora Grupo de Gestión de la información y Evaluación de Resultados,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
45,2,7070,837,Marzo,2024-01-15,2024-12-31,50,0,0,1,"Oficinas, escritorios, teléfonos","Computadores, Sistema de Información de Gestión de Proyectos, herramienta colaborativa Teams de Office","Coordinador de Grupo, Profesionales, Apoyos Técnicos, Apoyos Administrativos, Apoyos del Sistema de Información, Coordinadores Misionales de los Centros de Formación",Rusby Cecilia Vargas Almeida,Coordinadora del Grupo de Gestión de la Productividad y la Competitividad,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
46,2,3030,430,Marzo,2024-01-02,2024-12-31,4,0,0,1,"Infraestructura física, mobiliario asociado a la Dirección de Planeación",Equipos e infraestructura TIC,4 personas de planta y 7 personas de contrato que atienden la totalidad de acciones del Grupo de Trabajo,Oscar Armando Peteche,Coordinador Grupo  de Planeación Operativa,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
47,2,5050,877,Marzo,2024-01-01,2024-12-31,1804,0,0,1,"2 Computadores , 2 puestos de trabajo","Persona de emrpendimiento en Dirección General que consolida la información reportada por la red de trabajo regional, y persona de la Coordinación Nacional de la APE que procesa y reporta la información ",2 contratistas,Diego Fernando Hoyos Torres,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
49,2,7070,838,Marzo,2024-01-15,2024-12-31,1,0,0,1,"Oficinas, escritorios, teléfonos","Computadores, Sistema de Información DSNFT, herramienta colaborativa Teams de Office","Coordinador de Grupo, Asesores, Apoyos Técnicos y Apoyos Administrativos",Mario Javier Rincón Triana,Coordinador del Grupo de Evaluación y Certificación de Competencias Laborales,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
38,2,2020,520,Marzo,2024-03-01,2024-12-31,95,0,0.8,1,Instalaciones de la Dirección General Oficina y Trabajo en Casa,"Aplicativo FNV, equipos de computo, optima conexión a internet en las instalaciones SENA, aplicativos Office 365 y OnBase.   ",Servidores Publicos y Contratistas del Grupo de Vivienda  ,Victoria Consuelo Ramírez González,Coordinador Grupo de Vivienda,Activo,2024-06-12 01:41:53,2024-06-13 14:41:43
50,2,3030,539,Marzo,2024-01-02,2024-12-31,1,0,0,1,"Infraestructura física, mobiliario asociado a la Dirección de Planeación","Equipos, aplicativo compromiso, infraestructura TIC",Personal de planta 4 y contratistas de la dirección 23 que atiende la totalidad de las acciones del Grupo de Trabajo,Claudia Rojas Rivera,Coordinadora Grupo de Mejora Organizacional,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
51,2,5050,878,Marzo,2024-01-01,2024-12-31,41306,0,0,1,"2 Computadores , 2 puestos de trabajo",Aplicativo SOFIA PLUS. Se trabaja con herramientas técnicas para el manejo de procesamiento de datos como Excel.,1 contratista,Pendiente asignación,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
52,2,3030,540,Marzo,2024-01-02,2024-12-31,3,0,0,1,"Infraestructura física, mobiliario asociado a la Dirección de Planeación","Equipos, aplicativo compromiso, infraestructura TIC",Personal de planta 4 y contratistas de la dirección 23 que atiende la totalidad de las acciones del Grupo de Trabajo,Claudia Rojas Rivera,Coordinadora Grupo de Mejora Organizacional,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
53,2,7070,839,Marzo,2024-01-15,2024-12-31,71400,0,0.002,1,"Oficinas, escritorios, teléfonos","Computadores, Sistema de Información de Gestión de Proyectos, herramienta colaborativa Teams de Office","Coordinador de Grupo, Profesionales, Apoyos Técnicos, Apoyos Administrativos, Apoyos del Sistema de Información, Coordinadores Misionales de los Centros de Formación",Rusby Cecilia Vargas Almeida,Coordinadora del Grupo de Gestión de la Productividad y la Competitividad,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
54,2,5050,879,Marzo,2024-01-01,2024-12-31,29137,0,0,1,"2 Computadores , 2 puestos de trabajo",Aplicativo SOFIA PLUS. Se trabaja con herramientas técnicas para el manejo de procesamiento de datos como Excel.,1 contratista,Pendiente asignación,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
55,2,7070,840,Marzo,2024-01-15,2024-12-31,76500,0,0.002,1,"Oficinas, escritorios, teléfonos","Computadores, Sistema de Información de Gestión de Proyectos, herramienta colaborativa Teams de Office","Coordinador de Grupo, Profesionales, Apoyos Técnicos, Apoyos Administrativos, Apoyos del Sistema de Información, Coordinadores Misionales de los Centros de Formación",Rusby Cecilia Vargas Almeida,Coordinadora del Grupo de Gestión de la Productividad y la Competitividad,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
56,2,5050,880,Marzo,2024-02-01,2024-12-15,500,0,0,1,"1 Computador , 1 puesto de trabajo","Informe de evaluación final con los planes de negocio viables
Acta de recomendación correspondiente a la Comisión Técnica Nacional
Acta de aprobación del Consejo Directivo Nacional del SENA
Informe de asignación de recursos ",1 contratista,Guillermo Meza Ramírez,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
57,2,7070,841,Marzo,2024-01-15,2024-12-31,10200,0,0.002,1,"Oficinas, escritorios, teléfonos","Computadores, Sistema de Información de Gestión de Proyectos, herramienta colaborativa Teams de Office","Coordinador de Grupo, Profesionales, Apoyos Técnicos, Apoyos Administrativos, Apoyos del Sistema de Información, Coordinadores Misionales de los Centros de Formación",Rusby Cecilia Vargas Almeida,Coordinadora del Grupo de Gestión de la Productividad y la Competitividad,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
58,2,5050,881,Marzo,2024-01-01,2024-12-31,206000,0,0,1,"2 Computadores , 2 puestos de trabajo",Aplicativo web de la Agencia Pública de Empleo y red de trabajo en las regionales que reporten el avance de los indicadores. Se trabaja con herramientas técnicas para el manejo de procesamiento de datos como Excel ,1 persona de planta y 1 contratistas,Javier García Martínez,Profesional G04,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
59,2,7070,842,Marzo,2024-01-15,2024-12-31,3,0,0,1,"Oficinas, escritorios, teléfonos","Computadores, Sistema Dirección del Sistema Nacional de Formación para el Trabajo, herramienta colaborativa Teams de Office","Coordinador de Grupo, Asesores, Apoyos Técnicos y Apoyos Administrativos",Mario Javier Rincón Triana,Coordinador del Grupo de Evaluación y Certificación de Competencias Laborales,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
60,2,5050,882,Marzo,2024-01-01,2024-12-31,0.6,0,0,1,"1 Computador , 1 puesto de trabajo",Base reporte PE-04 emitido por la Dirección de Formación Profesional  y cruce de base de datos con PILA en marco a un convenio interadministrativo con el Ministerio de Salud.  Requiere programación a través del programa estadístico PHYTON.,1 contratista,Ingrith Carolyna León Sánchez,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
61,2,7070,843,Marzo,2024-01-15,2024-12-31,2,0,0,1,"Oficinas, escritorios, teléfonos","Computadores, Sistema Dirección del Sistema Nacional de Formación para el Trabajo, herramienta colaborativa Teams de Office","Coordinador de Grupo, Asesores, Apoyos Técnicos y Apoyos Administrativos",Gloria Esperanza Robles García,Coordinadora del Grupo de Cualificaciones,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
62,2,5050,883,Marzo,2024-01-01,2024-12-31,3,0,0,1,"1 Computador , 1 puesto de trabajo",Base reporte PE-04 emitido por la Dirección de Formación Profesional  y cruce de base de datos con PILA en marco a un convenio interadministrativo con el Ministerio de Salud.  Requiere programación a través del programa estadístico PHYTON.,1 contratista,Ingrith Carolyna León Sánchez,Contratista,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
63,2,7070,844,Marzo,2024-01-15,2024-12-31,105,0,0,1,"Oficinas, escritorios, teléfonos","Computadores, herramienta colaborativa Teams de Office","Coordinador de Grupo, Asesores, Apoyos Técnicos y Apoyos Administrativos",Gloria Esperanza Robles García,Coordinadora del Grupo de Cualificaciones,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
64,2,5050,884,Marzo,2024-01-01,2024-12-31,2600,0,0,1,"2 Computadores , 2 puestos de trabajo",Aplicativo web de la Agencia Pública de Empleo y red de trabajo en las regionales que reporten el avance de los indicadores. Se trabaja con herramientas técnicas para el manejo de procesamiento de datos como Excel ,1 persona de planta y 1 contratistas,Beatriz Adriana Niño Bustos,Profesional G04,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
65,2,7070,845,Marzo,2024-01-15,2024-12-31,25,0,0,1,"Oficinas, escritorios, teléfonos","Computadores, herramienta colaborativa Teams de Office","Coordinador de Grupo, Asesores, Apoyos Técnicos y Apoyos Administrativos",Gloria Esperanza Robles García,Coordinadora del Grupo de Cualificaciones,Activo,2024-06-12 01:41:53,2024-06-12 01:41:53
